amount,type,latency,txn_count_last_30d,device_load,processing_decision
169.02,Deposit,10,12,33.30609091110407,edge
1079.7,Payment,19,7,18.171263380637157,edge
3092.19,Transfer,26,0,40.004226887807114,cloud
156.42,Deposit,31,2,84.81564087405607,edge
6697.64,Deposit,11,9,49.05474711472082,cloud
182.6,Transfer,5,14,86.88466028318325,cloud
432.56,Transfer,12,4,64.26467166639455,flagged
9417.42,Transfer,13,15,16.835845667149783,cloud
7295.37,Withdrawal,26,3,32.53490609872857,cloud
414.44,Withdrawal,12,0,94.53673392822328,cloud
6498.56,Withdrawal,28,5,16.940381437511583,cloud
69.33,Payment,9,2,32.24169823931912,edge
4390.46,Deposit,7,2,54.47094269653196,cloud
32.5,Withdrawal,28,2,15.632833707415955,edge
468.78,Withdrawal,12,10,45.941642376870874,edge
59.29,Withdrawal,31,5,57.88614638272617,edge
263.89,Transfer,2,1,47.3682244082853,edge
190.15,Deposit,15,16,35.53799673796861,edge
49.04,Deposit,24,6,32.728803499753326,edge
63.82,Deposit,14,3,55.014913046651095,edge
13.88,Transfer,22,4,34.40229153913876,edge
5384.64,Transfer,10,0,19.235643754708725,cloud
3891.95,Deposit,14,12,23.834290265912408,cloud
2080.38,Withdrawal,35,0,47.87228569899077,cloud
37.15,Payment,48,0,81.22919163000994,edge
9748.1,Deposit,23,4,63.195272262655415,cloud
344.65,Withdrawal,15,0,35.891554737077385,edge
492.49,Payment,21,5,51.27542383762625,edge
366.59,Withdrawal,19,7,23.786445077002465,edge
4409.7,Deposit,38,8,89.66953313789874,cloud
245.09,Withdrawal,9,16,49.21609182183219,edge
4850.15,Transfer,11,9,70.88134538734873,cloud
375.05,Transfer,25,5,58.03943678119177,edge
3633.89,Payment,7,0,79.40853190904501,cloud
89.97,Transfer,26,1,49.053772108192256,edge
54.03,Transfer,9,24,63.66581644718284,edge
407.39,Withdrawal,13,3,59.496694914381116,edge
371.85,Withdrawal,24,0,83.9677728092412,edge
1195.37,Payment,5,2,22.278708484230513,edge
266.03,Withdrawal,23,8,90.23324645867257,cloud
6353.02,Payment,18,5,58.70828712724598,cloud
496.22,Payment,14,3,70.78715933407798,edge
120.56,Transfer,50,2,93.18477611889622,cloud
13.71,Transfer,19,0,14.71875557287988,edge
7827.77,Transfer,12,6,56.112905758795186,cloud
296.48,Withdrawal,32,0,62.585772053507434,edge
165.42,Withdrawal,19,3,34.98358155857116,edge
492.79,Deposit,7,10,78.56310232902628,edge
67.51,Deposit,43,2,94.35987269277031,cloud
6389.88,Transfer,22,0,50.96314391306459,cloud
96.62,Transfer,11,19,85.81395259443941,cloud
6484.64,Deposit,24,2,25.19054081091942,cloud
420.72,Transfer,58,4,60.733561078743925,edge
114.96,Payment,11,8,92.69321190018796,cloud
334.4,Withdrawal,15,4,35.98356392447309,edge
271.8,Withdrawal,29,2,37.14350771147319,edge
80.35,Deposit,12,0,41.94782517010145,edge
197.43,Transfer,36,8,52.705798128776046,edge
142.23,Withdrawal,22,0,75.43439569714744,edge
110.71,Payment,23,2,59.60606993752275,edge
229.54,Deposit,5,7,14.203363201507296,edge
926.24,Transfer,2,6,83.99372585616038,edge
7459.03,Payment,27,2,81.48226852798746,cloud
8679.55,Payment,40,11,30.18614523450547,cloud
8359.92,Deposit,34,4,63.16074271483322,cloud
60.84,Withdrawal,29,13,79.8848751366359,edge
3182.33,Transfer,15,6,89.2646749867602,cloud
986.98,Payment,44,15,49.500880405473005,edge
423.9,Deposit,6,4,61.21440297689566,edge
9812.37,Deposit,47,1,82.02478816183893,cloud
465.55,Payment,40,3,17.448814252145844,edge
543.98,Deposit,17,9,68.57899363023108,edge
4276.51,Deposit,34,0,87.00620498205693,cloud
60.43,Payment,32,10,84.22163267034317,edge
141.86,Withdrawal,33,12,28.034573152406857,edge
6748.96,Transfer,9,11,30.69202024879896,cloud
230.92,Deposit,17,0,18.121435953733144,edge
271.71,Withdrawal,28,6,14.240205375123747,edge
78.82,Transfer,19,1,60.300735887414554,edge
76.61,Payment,22,15,31.895598152172358,edge
75.18,Transfer,22,16,75.45837058397629,edge
8735.81,Deposit,8,3,80.25192151194436,cloud
496.31,Deposit,3,8,59.30841372475345,edge
393.04,Deposit,7,3,38.80114309226519,edge
150.22,Payment,44,2,86.45756641066102,cloud
7345.08,Transfer,8,0,60.028116946911695,cloud
3283.46,Withdrawal,11,3,74.25348446869947,cloud
89.03,Payment,15,0,57.29021467351238,edge
475.42,Deposit,23,0,80.02800648076534,edge
342.31,Withdrawal,80,2,24.88633590123985,edge
100.12,Transfer,14,3,53.23377683216648,edge
1765.73,Payment,21,0,66.88430079901578,edge
280.74,Withdrawal,34,1,62.92795625591783,edge
211.25,Payment,4,5,20.162559833049116,edge
346.88,Withdrawal,31,5,12.386689789440501,edge
479.14,Deposit,14,2,65.37125096931878,edge
468.76,Payment,11,5,21.271977141574595,edge
234.12,Deposit,25,10,20.8579914668313,edge
4229.53,Transfer,41,0,43.719510596349046,cloud
178.76,Payment,4,0,91.68018059148268,cloud
496.53,Deposit,22,5,86.74537826651967,cloud
293.79,Withdrawal,7,2,74.84439840828452,edge
303.79,Withdrawal,12,8,35.87017868280559,edge
195.84,Transfer,4,7,54.288287840097624,edge
68.65,Transfer,41,1,16.83716555511495,edge
361.05,Withdrawal,15,2,78.45905879122077,edge
161.75,Payment,17,11,91.41145850579512,cloud
414.05,Deposit,10,4,58.132937278028635,edge
5056.6,Withdrawal,21,0,90.52752654217284,cloud
9737.72,Payment,6,9,11.77794059801759,cloud
423.16,Deposit,36,7,10.561589197565842,edge
6671.34,Withdrawal,19,1,90.77576619145728,cloud
4690.92,Transfer,23,19,79.98768592287904,edge
200.97,Withdrawal,31,9,41.830039950051685,edge
49.59,Transfer,33,8,23.344889737796187,edge
285.2,Deposit,22,9,21.84292979958592,edge
55.84,Transfer,49,12,27.715003374688784,edge
9242.17,Deposit,28,5,35.7114710918182,cloud
139.44,Transfer,11,3,13.906952220117077,edge
327.05,Withdrawal,20,8,76.63059798681594,edge
5643.72,Withdrawal,10,0,26.448618717282663,cloud
415.08,Withdrawal,31,6,25.884696261278012,edge
6626.31,Transfer,25,5,24.782619602885745,cloud
471.12,Deposit,6,1,77.42147849248383,edge
423.69,Withdrawal,67,0,62.08816254941052,edge
368.61,Deposit,47,5,58.650168383835286,edge
198.26,Transfer,6,1,91.09495797019991,cloud
45.01,Deposit,41,0,55.71024945760852,edge
95.36,Transfer,29,1,71.94289949330195,edge
3043.34,Withdrawal,24,15,82.21490486076917,cloud
259.09,Payment,23,12,88.74081657881344,cloud
392.08,Transfer,5,1,77.15375866996887,edge
124.11,Payment,3,17,11.303279234564968,edge
316.76,Payment,10,10,36.29317849109212,edge
61.98,Deposit,10,0,57.54429767935768,edge
8686.98,Withdrawal,18,1,67.22532307762532,cloud
283.88,Withdrawal,15,2,38.94707109771763,edge
258.05,Transfer,10,3,52.322063360060795,edge
158.37,Transfer,16,9,63.61352788327822,edge
230.37,Withdrawal,2,4,39.90269816515995,edge
252.27,Payment,7,3,37.62446594887133,edge
389.0,Withdrawal,2,16,44.589678955575515,edge
272.88,Payment,25,4,52.42814690495569,edge
406.27,Deposit,29,5,26.667415863553728,edge
168.42,Withdrawal,29,4,53.208070599057805,edge
3917.87,Transfer,22,7,51.07688638135397,cloud
248.58,Payment,32,1,93.34007479036244,cloud
179.52,Deposit,7,0,44.39810581594492,edge
6952.67,Withdrawal,51,1,79.26815660378557,cloud
233.27,Payment,27,3,10.482117665517453,edge
220.99,Withdrawal,9,5,81.90131966754818,edge
11.81,Payment,5,27,88.0081006000643,cloud
268.52,Transfer,17,2,94.2127061773538,cloud
367.92,Payment,26,13,17.120716446854964,edge
132.57,Transfer,14,2,48.93942463416389,edge
470.96,Transfer,15,3,71.01079740765957,edge
200.83,Payment,17,9,10.505916914309955,edge
1986.84,Payment,31,1,71.41361818038953,edge
218.92,Payment,17,10,76.57929831984225,edge
21.93,Deposit,2,7,47.23475845497493,edge
166.46,Deposit,27,3,41.48353505470428,edge
305.97,Transfer,23,2,26.153830678891975,edge
45.74,Deposit,12,8,68.38523931889543,edge
77.05,Transfer,46,7,23.632966374275036,edge
3326.86,Deposit,20,6,75.28056536525492,cloud
306.94,Transfer,4,0,80.28070632222324,edge
397.16,Deposit,16,8,51.06359227325691,edge
72.62,Deposit,29,3,45.69110615047979,edge
168.18,Payment,41,11,61.81624384827234,edge
9542.2,Transfer,5,11,52.45438396615276,cloud
257.63,Withdrawal,18,0,30.912053634183536,edge
3794.53,Transfer,53,7,53.814492557508665,cloud
423.88,Transfer,3,3,76.88323702712688,edge
274.79,Transfer,15,8,14.62280904300924,edge
282.15,Deposit,5,0,34.659780535464606,edge
22.54,Withdrawal,21,27,94.75744042641583,cloud
1684.74,Payment,12,4,51.75520925589414,edge
6184.73,Deposit,32,5,86.67491691041609,cloud
348.08,Payment,24,2,82.4029362901103,edge
56.64,Transfer,21,2,18.49344902754825,edge
7917.03,Payment,6,0,64.0749235626093,cloud
412.16,Withdrawal,29,6,22.96939684471544,edge
35.09,Transfer,23,13,90.9883402082521,cloud
333.68,Payment,8,8,48.958087852189365,edge
364.3,Withdrawal,9,0,22.336508585711634,edge
479.67,Deposit,18,10,30.96493464271507,edge
119.69,Deposit,20,1,11.849517663252978,edge
470.14,Deposit,41,6,90.85379719037078,cloud
330.2,Deposit,34,1,45.56064777655675,edge
5590.99,Transfer,13,1,51.673163637140505,cloud
289.59,Transfer,22,0,57.35916521410672,edge
246.74,Deposit,41,1,89.9133256722354,cloud
247.32,Transfer,20,8,51.541829724568885,edge
1517.92,Payment,3,6,66.78606230517653,edge
5807.18,Withdrawal,40,2,36.77543094940096,cloud
6311.49,Deposit,10,5,36.93351911759071,cloud
400.47,Transfer,6,5,62.64754457340663,edge
246.14,Deposit,17,2,67.14833209730361,edge
2799.04,Payment,48,7,57.71681384400091,edge
498.52,Deposit,18,0,54.91858539730419,edge
8856.81,Deposit,6,13,94.22757017553384,cloud
1865.63,Withdrawal,41,3,25.94550432467188,cloud
2627.22,Deposit,22,0,52.66425384725607,edge
46.1,Deposit,2,1,79.03416479906778,edge
100.52,Withdrawal,14,14,20.0412845640205,edge
8795.61,Deposit,28,1,70.78223167254939,cloud
182.48,Deposit,15,2,59.029722597777806,edge
253.76,Payment,42,3,23.821265594584165,edge
62.91,Deposit,11,0,15.385247035630524,edge
172.06,Withdrawal,12,0,68.53496630076727,edge
7613.85,Withdrawal,12,4,49.31243810410048,cloud
3459.86,Transfer,14,1,75.83254490122536,cloud
9374.37,Deposit,4,0,20.158910654902442,cloud
9140.96,Deposit,11,3,72.80889489074653,cloud
247.59,Withdrawal,49,0,19.463584242570136,edge
102.24,Deposit,8,5,29.873314723886164,edge
340.41,Transfer,24,3,13.676337238573785,edge
147.99,Deposit,18,9,42.856501540427914,edge
169.35,Withdrawal,6,3,86.51874276615146,cloud
8864.09,Deposit,33,1,66.21703589211313,cloud
4187.91,Payment,14,1,54.174675358680936,cloud
8002.63,Deposit,24,10,81.70772195397478,cloud
240.11,Transfer,68,5,24.083618800220584,edge
416.09,Withdrawal,9,3,53.78074335003005,edge
606.98,Deposit,18,16,73.64125979841938,edge
9210.4,Deposit,20,3,69.09905835052604,cloud
159.22,Deposit,16,2,76.68056783426356,edge
128.09,Withdrawal,18,4,21.872871340497195,edge
5160.45,Transfer,12,0,25.723965139774563,cloud
381.74,Transfer,16,5,33.02963996920105,edge
50.8,Transfer,9,1,12.777661028284747,edge
205.2,Deposit,9,0,15.674123477484066,edge
400.29,Deposit,51,1,49.46549854318471,edge
127.51,Deposit,25,0,47.87330641375351,edge
8374.24,Deposit,41,0,24.036086576871554,cloud
322.51,Payment,3,0,72.22152427622945,edge
94.48,Withdrawal,25,5,38.88954903513982,edge
34.43,Transfer,7,8,85.18515955615202,cloud
7439.59,Withdrawal,4,9,27.330780557470533,cloud
3922.83,Deposit,45,17,51.44972022705556,edge
3632.17,Withdrawal,26,3,90.54917409793653,cloud
444.71,Deposit,29,5,84.81694395550967,edge
2896.04,Withdrawal,11,11,59.06775389448424,cloud
212.86,Transfer,19,3,58.33265732626666,edge
4209.19,Deposit,34,15,64.38760099108049,cloud
182.27,Payment,1,1,61.53970744128145,edge
63.45,Withdrawal,5,1,59.14880342049897,edge
9746.54,Deposit,56,0,79.99967976189696,cloud
6462.34,Withdrawal,68,1,15.792589285149887,cloud
107.34,Withdrawal,7,9,47.63238822527579,edge
371.46,Transfer,3,1,52.36233585324853,edge
229.55,Payment,9,4,82.09607535910492,edge
7249.57,Payment,14,1,35.95828013056816,cloud
151.09,Withdrawal,14,6,74.270258853431,edge
176.7,Deposit,36,3,61.67461621189877,edge
5848.46,Transfer,6,7,39.99876755098142,cloud
319.26,Withdrawal,8,6,68.08395032635312,edge
8541.25,Transfer,2,1,86.49719568527776,cloud
106.29,Transfer,27,3,42.36183200138301,edge
54.48,Transfer,1,3,64.65261335793043,edge
4271.76,Payment,25,0,64.63644684717005,cloud
389.4,Deposit,7,4,91.85831186645811,cloud
9865.23,Payment,6,1,21.299479046540007,cloud
2876.28,Withdrawal,5,8,81.05310713239123,cloud
184.15,Transfer,9,2,60.25933164900636,edge
481.63,Withdrawal,1,0,17.736789253457832,edge
363.93,Payment,7,1,57.783236405344226,flagged
365.06,Transfer,11,1,46.826730580269626,edge
4670.92,Deposit,11,0,29.98070926840962,cloud
8538.95,Transfer,15,2,51.29193845640917,cloud
432.69,Transfer,23,16,59.8889986654555,edge
163.59,Deposit,16,12,43.02116487045758,edge
6162.85,Payment,14,1,11.316878919820512,cloud
489.32,Payment,5,11,30.003452353231207,edge
4174.42,Withdrawal,31,9,16.5522751606713,cloud
497.41,Deposit,34,8,50.11325820571221,edge
167.32,Withdrawal,8,9,53.381147160952736,edge
421.67,Transfer,30,0,71.1027845251653,edge
264.23,Payment,5,5,10.058839799066032,edge
59.12,Transfer,4,1,51.775963654272665,edge
433.26,Payment,13,0,68.55320309660934,edge
7574.07,Payment,9,0,14.112841432471448,cloud
4567.35,Transfer,16,0,81.8827238275959,cloud
433.67,Deposit,53,2,49.38321059357661,edge
342.37,Transfer,33,12,67.1402011513922,edge
62.83,Deposit,21,1,88.23723963007915,cloud
89.59,Transfer,43,4,26.648241198711066,edge
444.15,Transfer,2,1,60.0174634753388,edge
3179.22,Payment,29,10,76.97780224895136,cloud
133.03,Payment,11,0,71.80179248917864,edge
330.64,Payment,12,4,88.70567648063393,cloud
226.62,Transfer,12,13,64.25070241254143,edge
237.49,Transfer,23,0,79.75657003420177,edge
22.49,Deposit,5,6,59.86620590677756,edge
381.03,Payment,19,3,33.7906380789362,edge
1002.73,Deposit,18,2,59.74924348915873,edge
118.63,Deposit,11,4,14.418469665190159,edge
282.59,Withdrawal,6,8,76.3388114931542,edge
415.28,Transfer,27,7,25.8258839051541,edge
498.65,Deposit,51,4,86.78091732863044,cloud
137.6,Withdrawal,14,1,32.4269210086964,edge
454.94,Deposit,4,0,91.93813209935489,cloud
482.2,Withdrawal,15,4,72.94683181935537,edge
272.28,Deposit,3,2,37.2302867464139,edge
275.01,Deposit,68,1,47.27690599123437,edge
463.12,Deposit,25,4,61.126103022244095,edge
2326.78,Withdrawal,12,26,13.007393242637448,cloud
293.38,Withdrawal,26,3,67.82751303790961,edge
187.21,Transfer,25,6,22.87666369418559,edge
268.68,Transfer,24,10,53.04712477338801,edge
340.75,Deposit,8,0,55.59384632043944,edge
178.28,Withdrawal,12,0,38.14863827899191,edge
398.12,Transfer,12,5,84.72516938571044,edge
303.93,Transfer,2,1,42.2962079252736,edge
233.25,Withdrawal,22,8,70.74876432837338,flagged
394.5,Deposit,16,0,17.30591201442167,edge
384.82,Transfer,20,2,81.68116734844632,edge
47.21,Payment,53,3,91.3155373760773,cloud
219.61,Deposit,4,4,49.78262911263171,edge
52.08,Transfer,51,3,82.43715768486454,edge
187.02,Payment,20,23,77.92385395020894,edge
6387.88,Payment,52,3,54.2745916631284,cloud
66.08,Deposit,15,3,48.986515457594905,edge
297.53,Payment,44,0,50.39771105804998,edge
271.35,Payment,22,20,90.59647217290286,cloud
8703.24,Withdrawal,10,2,90.2764803677395,cloud
183.02,Transfer,38,3,66.25528690237114,edge
215.17,Transfer,20,14,42.56142255735364,edge
3267.77,Deposit,9,1,90.28421959713404,cloud
82.37,Withdrawal,14,10,91.3164563546821,cloud
428.32,Deposit,18,4,72.03430828453257,edge
75.7,Payment,12,3,10.116050447134493,edge
2608.83,Withdrawal,11,2,48.02466629977302,cloud
39.71,Payment,11,2,51.668129678131606,edge
151.01,Payment,17,0,93.9082015413968,cloud
417.32,Transfer,20,10,94.0590482736855,cloud
18.18,Transfer,21,4,18.24393797578971,edge
283.81,Deposit,26,0,42.85889557798638,edge
7666.67,Payment,20,9,30.23630271665675,cloud
465.02,Transfer,11,12,94.13292179918605,cloud
241.91,Transfer,27,1,53.18815668971322,edge
435.65,Payment,14,0,48.85645640862681,edge
106.29,Deposit,39,0,68.28664665413828,edge
185.58,Withdrawal,4,1,28.171275778252504,edge
66.23,Withdrawal,15,2,15.267376294757435,edge
9677.48,Transfer,14,3,77.96837211464545,cloud
9489.37,Withdrawal,10,4,69.36390210719466,cloud
448.34,Transfer,17,1,63.49957515630572,edge
7683.23,Transfer,21,5,88.68057230086072,cloud
134.93,Transfer,21,0,78.24118719095802,edge
38.83,Withdrawal,23,1,46.50907328442596,edge
315.25,Deposit,31,2,53.97597119515884,edge
392.6,Payment,20,5,85.43783477098778,cloud
363.34,Transfer,25,12,61.240111185148606,edge
381.0,Withdrawal,43,2,35.451035274256355,edge
8799.27,Withdrawal,10,8,90.23422501917175,cloud
170.04,Deposit,11,4,71.33165315117016,edge
5194.98,Withdrawal,15,6,64.57556800978146,cloud
359.47,Withdrawal,37,0,33.77496090892021,edge
381.43,Deposit,5,7,24.757378834585392,edge
455.15,Deposit,13,9,42.26341867153935,edge
413.4,Payment,39,2,60.91151147671654,edge
20.56,Transfer,19,1,61.69135420710504,edge
294.02,Deposit,10,4,35.540128346354706,edge
40.79,Transfer,3,6,50.69607646332587,edge
476.27,Deposit,40,13,14.542938583712864,edge
212.36,Payment,31,5,45.35937569045113,edge
5926.42,Withdrawal,33,3,43.80864837549145,cloud
379.33,Transfer,7,4,40.45229026540088,edge
4016.44,Transfer,11,0,72.48193356423221,cloud
354.38,Payment,10,6,17.886170519789292,edge
456.66,Transfer,7,3,85.88678557547621,cloud
430.21,Deposit,15,5,25.766627027159675,edge
5457.94,Payment,18,1,13.685761475111466,cloud
282.03,Deposit,12,3,39.61439358008529,edge
109.03,Payment,5,3,17.98877910343749,edge
9968.97,Withdrawal,79,4,26.88820879417918,cloud
290.33,Payment,69,3,89.50885503417813,cloud
241.01,Payment,23,3,79.77430571421984,edge
2177.79,Payment,44,1,65.28097233729726,edge
9999.71,Withdrawal,22,3,14.201821252342096,cloud
416.67,Payment,16,5,19.028971140785856,edge
1425.9,Payment,18,2,32.237282001434636,edge
170.16,Transfer,41,0,31.067558016679005,edge
29.79,Withdrawal,14,1,38.86622634978704,edge
275.02,Deposit,4,1,67.46212469473377,edge
462.71,Payment,4,1,72.46710024668333,edge
35.95,Transfer,14,4,81.66867142381622,edge
150.42,Transfer,13,3,20.13262073683094,edge
308.19,Transfer,6,3,19.98740793161285,edge
488.86,Withdrawal,3,21,55.08750346383342,edge
7866.5,Payment,29,4,85.1203990299558,cloud
397.76,Transfer,4,21,27.622912308440764,edge
363.65,Transfer,20,0,74.98556113131897,edge
328.8,Transfer,12,0,66.46042963392927,edge
14.69,Deposit,26,4,87.6070409108301,cloud
216.54,Payment,7,11,68.88383728580632,edge
1223.96,Deposit,5,2,20.837844019326482,edge
852.86,Payment,14,14,91.55647829102527,cloud
3454.27,Deposit,7,6,47.73126173135001,cloud
458.31,Payment,4,2,34.18480949908,edge
7012.56,Transfer,25,3,50.772241169163046,cloud
273.54,Deposit,36,2,38.98314731675279,edge
90.04,Transfer,29,12,22.811970475474403,edge
4620.95,Transfer,11,6,22.55451022942794,cloud
4935.65,Withdrawal,14,1,21.75900130824891,cloud
8901.37,Deposit,16,3,43.44562908903419,cloud
464.29,Transfer,6,3,47.467463630345286,edge
8327.62,Payment,11,2,94.52620314211518,cloud
7828.28,Transfer,8,0,32.326595364915796,cloud
101.92,Withdrawal,21,0,30.482600068763343,edge
184.21,Deposit,25,2,32.23075139299219,edge
4923.46,Payment,24,3,76.35574027470426,cloud
293.84,Transfer,22,1,62.35148167841837,edge
400.91,Transfer,8,4,88.52530127353,cloud
368.83,Withdrawal,7,3,79.19590936343282,edge
117.1,Payment,37,0,52.90544342650252,edge
8441.46,Withdrawal,4,1,63.701933900540375,cloud
368.15,Deposit,16,1,42.82379571788017,edge
8493.12,Withdrawal,21,0,55.24877163400552,cloud
103.56,Deposit,7,1,67.92811204669087,edge
319.71,Withdrawal,7,12,71.8259025505157,edge
91.98,Transfer,19,6,13.278616854678512,edge
332.09,Transfer,9,0,89.29608920717484,cloud
144.74,Deposit,4,3,15.593560635268684,edge
433.07,Withdrawal,4,6,25.2392731450698,edge
1025.96,Payment,11,6,65.58045227325249,edge
40.12,Payment,2,4,25.34899848296589,edge
7734.46,Deposit,30,3,93.14961100850574,cloud
305.77,Withdrawal,19,4,74.47882627387919,edge
243.41,Transfer,15,3,54.86133713726593,edge
8520.12,Withdrawal,17,0,74.21810449806577,cloud
446.65,Withdrawal,11,0,84.91525218332649,edge
379.01,Withdrawal,52,1,31.464187635376923,edge
428.96,Deposit,8,0,89.22301904147228,cloud
4880.32,Payment,20,7,20.165990809768733,cloud
200.5,Transfer,1,6,85.24055895415292,cloud
12.2,Deposit,14,12,51.189302472448674,edge
58.98,Transfer,7,5,35.19091609249385,edge
428.96,Deposit,7,4,30.702665021149794,edge
2117.98,Transfer,20,1,27.778361434366346,edge
228.56,Transfer,6,11,94.64183565987344,cloud
461.85,Withdrawal,25,4,72.1387724169501,edge
437.44,Deposit,22,0,53.30687538765196,edge
440.09,Withdrawal,26,0,93.32858466959449,cloud
131.55,Withdrawal,34,16,67.74193128649608,edge
24.17,Deposit,28,2,85.60097679784288,cloud
34.75,Withdrawal,27,0,36.11390136032327,edge
306.48,Withdrawal,15,1,38.06763118258468,edge
9348.26,Transfer,12,9,71.03973925224528,cloud
